group,signal,kind,left,right,rows,flight_weight
KSTL/train,read,height_m,425.0,450.0,15219,86.56981952063757
KSTL/train,read,height_m,450.0,475.0,17711,99.47692873470237
KSTL/train,read,height_m,475.0,500.0,14405,81.73925184088989
KSTL/train,read,height_m,500.0,525.0,13539,77.23544844234334
KSTL/train,read,height_m,525.0,550.0,13248,75.67955948551821
KSTL/train,read,height_m,550.0,575.0,13580,77.33808409372728
KSTL/train,read,height_m,575.0,600.0,16596,89.89934795180034
KSTL/train,read,height_m,600.0,625.0,22683,113.88314523575946
KSTL/train,read,height_m,625.0,650.0,14172,78.87230967189862
KSTL/train,read,height_m,650.0,675.0,12691,72.05570698158635
KSTL/train,read,height_m,675.0,700.0,12501,71.30519195202896
KSTL/train,read,height_m,700.0,725.0,13150,73.78781271151138
KSTL/train,read,height_m,725.0,750.0,19125,102.64468660140983
KSTL/train,read,height_m,750.0,775.0,28264,144.60661852318208
KSTL/train,read,height_m,775.0,800.0,19994,106.63670458286924
KSTL/train,read,height_m,800.0,825.0,11698,66.44529353458074
KSTL/train,read,height_m,825.0,850.0,11566,66.14681223137131
KSTL/train,read,height_m,850.0,875.0,12597,74.35601136758441
KSTL/train,read,height_m,875.0,900.0,16394,98.34841526050877
KSTL/train,read,height_m,900.0,925.0,25965,153.5510025791
KSTL/train,read,height_m,925.0,950.0,27522,151.96003711970798
KSTL/train,read,height_m,950.0,975.0,13023,73.1761278828535
KSTL/train,read,height_m,975.0,1000.0,9209,51.23914441858233
KSTL/train,read,height_m,1000.0,1025.0,8705,48.33135448888606
KSTL/train,read,height_m,1025.0,1050.0,8618,47.41170190216144
KSTL/train,read,height_m,1050.0,1075.0,9417,50.13309071201729
KSTL/train,read,height_m,1075.0,1100.0,9840,50.59742679659121
KSTL/train,read,height_m,1100.0,1125.0,7736,39.7253349168077
KSTL/train,read,height_m,1125.0,1150.0,6643,34.52660265742861
KSTL/train,read,height_m,1150.0,1175.0,6288,32.248564113128396
KSTL/train,read,height_m,1175.0,1200.0,5929,29.760393499955626
KSTL/train,read,height_m,1200.0,1225.0,5615,27.678014425507627
KSTL/train,read,height_m,1225.0,1250.0,5444,25.84662386808759
KSTL/train,read,height_m,1250.0,1275.0,5083,24.002932977355613
KSTL/train,read,height_m,1275.0,1300.0,4817,22.037662057939997
KSTL/train,read,height_m,1300.0,1325.0,4645,20.53593747420473
KSTL/train,read,height_m,1325.0,1350.0,4604,19.57456488066464
KSTL/train,read,height_m,1350.0,1375.0,4498,18.229864490773252
KSTL/train,read,height_m,1375.0,1400.0,5192,19.880416456666353
KSTL/train,read,height_m,1400.0,1425.0,6029,21.98575611728029
KSTL/train,read,height_m,1425.0,1450.0,4242,16.184005064405028
KSTL/train,read,height_m,1450.0,1475.0,3907,14.837944760418395
KSTL/train,read,height_m,1475.0,1500.0,3828,14.26606765019369
KSTL/train,read,height_m,1500.0,1525.0,3701,13.638023114002863
KSTL/train,read,height_m,1525.0,1550.0,3590,13.118905929687571
KSTL/train,read,height_m,1550.0,1575.0,3580,12.98655813815094
KSTL/train,read,height_m,1575.0,1600.0,3501,12.649021756120419
KSTL/train,read,height_m,1600.0,1625.0,3468,12.501220422242113
KSTL/train,read,height_m,1625.0,1650.0,3476,12.52425006831345
KSTL/train,read,height_m,1650.0,1675.0,3435,12.28922130070896
KSTL/train,read,height_m,1675.0,1700.0,3517,12.583653808921554
KSTL/train,read,height_m,1700.0,1725.0,3591,12.835841530551079
KSTL/train,read,height_m,1725.0,1750.0,3570,12.753021356217687
KSTL/train,read,height_m,1750.0,1775.0,3567,12.663239444591454
KSTL/train,read,height_m,1775.0,1800.0,3469,12.352441574392287
KSTL/train,read,height_m,1800.0,1825.0,3479,12.344156661655688
KSTL/train,read,height_m,1825.0,1850.0,3537,12.549295304157567
KSTL/train,read,height_m,1850.0,1875.0,3566,12.64651304925519
KSTL/train,read,height_m,1875.0,1900.0,3574,12.665757999468951
KSTL/train,read,height_m,1900.0,1925.0,3638,12.91072315960264
KSTL/train,read,height_m,1925.0,1950.0,3675,13.046259809076219
KSTL/train,read,height_m,1950.0,1975.0,3775,13.383651385690428
KSTL/train,read,height_m,1975.0,2000.0,3846,13.622057244235293
KSTL/train,read,height_m,2000.0,2025.0,3870,13.704632341786237
KSTL/train,read,height_m,2025.0,2050.0,3924,13.918445695026094
KSTL/train,read,height_m,2050.0,2075.0,4095,14.4816369254022
KSTL/train,read,height_m,2075.0,2100.0,3987,14.144775723811108
KSTL/train,read,height_m,2100.0,2125.0,4081,14.477894052894953
KSTL/train,read,height_m,2125.0,2150.0,4141,14.679522366624951
KSTL/train,read,height_m,2150.0,2175.0,4255,15.081392514997788
KSTL/train,read,height_m,2175.0,2200.0,4277,15.130164865212464
KSTL/train,read,height_m,2200.0,2225.0,4298,15.210534027372887
KSTL/train,read,height_m,2225.0,2250.0,4380,15.500586411606491
KSTL/train,read,height_m,2250.0,2275.0,4760,16.763989499594572
KSTL/train,read,height_m,2275.0,2300.0,4756,16.78987473849611
KSTL/train,read,height_m,2300.0,2325.0,5254,18.474778076969415
KSTL/train,read,height_m,2325.0,2350.0,5794,20.231971985766904
KSTL/train,read,height_m,2350.0,2375.0,7137,24.932909994153306
KSTL/train,read,height_m,2375.0,2400.0,6341,22.235578125258144
KSTL/train,read,height_m,2400.0,2425.0,5065,17.92944983468078
KSTL/train,read,height_m,2425.0,2450.0,4577,16.205365486459414
KSTL/train,read,height_m,2450.0,2475.0,4268,15.102716419365606
KSTL/train,read,height_m,2475.0,2500.0,3946,13.971460475458116
KSTL/train,read,height_m,2500.0,2525.0,3718,13.162467653080967
KSTL/train,read,height_m,2525.0,2550.0,3556,12.607392647087181
KSTL/train,read,height_m,2550.0,2575.0,3468,12.302794600077505
KSTL/train,read,height_m,2575.0,2600.0,3507,12.436382889415654
KSTL/train,read,height_m,2600.0,2625.0,3389,12.037229648317407
KSTL/train,read,height_m,2625.0,2650.0,3425,12.155990926634331
KSTL/train,read,height_m,2650.0,2675.0,3353,11.904598110575535
KSTL/train,read,height_m,2675.0,2700.0,3331,11.820601232766421
KSTL/train,read,height_m,2700.0,2725.0,3260,11.58014303197615
KSTL/train,read,height_m,2725.0,2750.0,3137,11.160103164042994
KSTL/train,read,height_m,2750.0,2775.0,3035,10.78010692494263
KSTL/train,read,height_m,2775.0,2800.0,2933,10.42810518717124
KSTL/train,read,height_m,2800.0,2825.0,2859,10.159725925677776
KSTL/train,read,height_m,2825.0,2850.0,2740,9.722185626712417
KSTL/train,read,height_m,2850.0,2875.0,2574,9.149886646591767
KSTL/train,read,height_m,2875.0,2900.0,2423,8.564821235927411
KSTL/train,read,height_m,2900.0,2925.0,2251,7.933645415099818
KSTL/train,read,height_m,2925.0,2950.0,2022,7.1160460263045024
KSTL/train,read,height_m,2950.0,2975.0,1653,5.782219284995335
KSTL/train,read,height_m,2975.0,3000.0,1405,4.9359972306783675
KSTL/train,read,height_m,3000.0,3025.0,1140,4.032280541747241
KSTL/train,read,height_m,3025.0,3050.0,650,2.2564639390429875
KSTL/train,read,height_m,3050.0,3075.0,267,0.9101338738000777
KSTL/train,read,height_m,3075.0,3100.0,134,0.46686701660473773
KSTL/train,read,height_m,3100.0,3125.0,84,0.2898067351134159
KSTL/train,read,height_m,3125.0,3150.0,73,0.24821896835601365
KSTL/train,read,height_m,3150.0,3175.0,60,0.2088184463464131
KSTL/train,read,height_m,3175.0,3200.0,56,0.190326280597219
KSTL/train,read,height_m,3200.0,3225.0,60,0.199463974918217
KSTL/train,read,height_m,3225.0,3250.0,51,0.17170600774352351
KSTL/train,read,height_m,3250.0,3275.0,45,0.15451704929364496
KSTL/train,read,height_m,3275.0,3300.0,42,0.1438627813686253
KSTL/train,read,height_m,3300.0,3325.0,75,0.24209647759926156
KSTL/train,read,height_m,3325.0,3350.0,72,0.24179135242229677
KSTL/train,read,height_m,3350.0,3375.0,17,0.060418384156037064
KSTL/train,read,height_m,3375.0,3400.0,15,0.052369614717463264
KSTL/train,read,height_m,3400.0,3425.0,16,0.056892595836870896
KSTL/train,read,height_m,3425.0,3450.0,16,0.056185058419941925
KSTL/train,read,height_m,3450.0,3475.0,13,0.04716364766682091
KSTL/train,read,height_m,3475.0,3500.0,13,0.0463767054507116
KSTL/train,read,height_m,3500.0,3525.0,8,0.02775127762106422
KSTL/train,read,height_m,3525.0,3550.0,6,0.02064489294843952
KSTL/train,read,height_m,3550.0,3575.0,6,0.020452492755794083
KSTL/train,read,height_m,3575.0,3600.0,7,0.023819496122996497
KSTL/train,read,height_m,3600.0,3625.0,7,0.02483956944615784
KSTL/train,read,height_m,3625.0,3650.0,6,0.02064489294843952
KSTL/train,read,height_m,3650.0,3675.0,4,0.014295686599325563
KSTL/train,read,height_m,3675.0,3700.0,5,0.018097967967150907
KSTL/train,read,height_m,3700.0,3725.0,5,0.01805508509551146
KSTL/train,read,height_m,3725.0,3750.0,2,0.007169284735937254
KSTL/train,read,height_m,3750.0,3775.0,4,0.014338569471874507
KSTL/train,read,height_m,3775.0,3800.0,2,0.007169284735937254
KSTL/train,read,height_m,3800.0,3825.0,3,0.010536288102230174
KSTL/train,read,height_m,3825.0,3850.0,4,0.014338569471874507
KSTL/train,read,height_m,3850.0,3875.0,3,0.010536288103139668
KSTL/train,read,height_m,3875.0,3900.0,2,0.007169284735027759
KSTL/train,read,height_m,3900.0,3925.0,4,0.014338569471874507
KSTL/train,read,height_m,3925.0,3950.0,3,0.010536288103139668
KSTL/train,read,height_m,3950.0,3975.0,3,0.010971566104672092
KSTL/train,read,height_m,3975.0,4000.0,4,0.013903291469432588
KSTL/train,read,height_m,4000.0,4025.0,2,0.007604562737469678
KSTL/train,read,height_m,4025.0,4050.0,1,0.0038022813696443336
KSTL/train,read,height_m,4050.0,4075.0,1,0.003802281368734839
KSTL/train,read,height_m,4075.0,4100.0,2,0.007604562737469678
KSTL/train,read,height_m,4100.0,4125.0,2,0.007604562737469678
KSTL/train,read,height_m,4125.0,4150.0,1,0.003802281368734839
KSTL/train,read,height_m,4150.0,4175.0,2,0.0076045627383791725
KSTL/train,read,height_m,4175.0,4200.0,1,0.003802281368734839
KSTL/train,read,height_m,4200.0,4225.0,2,0.007604562737469678
KSTL/train,read,height_m,4225.0,4250.0,1,0.003802281368734839
KSTL/train,read,height_m,4250.0,4275.0,2,0.007604562737469678
KSTL/train,read,height_m,4275.0,4300.0,1,0.003802281368734839
KSTL/train,read,height_m,4300.0,4325.0,2,0.0076045627383791725
KSTL/train,read,height_m,4325.0,4350.0,1,0.003802281368734839
KSTL/train,read,height_m,4350.0,4375.0,2,0.007604562737469678
KSTL/train,read,height_m,4375.0,4400.0,2,0.007604562737469678
KSTL/train,read,height_m,4400.0,4425.0,0,0.0
KSTL/train,read,height_m,4425.0,4450.0,0,0.0
KSTL/train,read,height_m,4450.0,4475.0,0,0.0
KSTL/train,read,height_m,4475.0,4500.0,0,0.0
KSTL/train,read,height_m,4500.0,4525.0,0,0.0
KSTL/train,read,height_m,4525.0,4550.0,0,0.0
KSTL/train,read,height_m,4550.0,4575.0,0,0.0
KSTL/train,read,height_m,4575.0,4600.0,0,0.0
KSTL/train,read,height_m,4600.0,4625.0,0,0.0
KSTL/train,read,height_m,4625.0,4650.0,0,0.0
KSTL/train,read,height_m,4650.0,4675.0,0,0.0
KSTL/train,read,height_m,4675.0,4700.0,0,0.0
KSTL/train,read,height_m,4700.0,4725.0,0,0.0
KSTL/train,read,height_m,4725.0,4750.0,0,0.0
KSTL/train,read,height_m,4750.0,4775.0,0,0.0
KSTL/train,read,height_m,4775.0,4800.0,0,0.0
KSTL/train,read,height_m,4800.0,4825.0,0,0.0
KSTL/train,read,height_m,4825.0,4850.0,0,0.0
KSTL/train,read,height_m,4850.0,4875.0,0,0.0
KSTL/train,read,height_m,4875.0,4900.0,0,0.0
KSTL/train,read,height_m,4900.0,4925.0,0,0.0
KSTL/train,read,height_m,4925.0,4950.0,0,0.0
KSTL/train,read,height_m,4950.0,4975.0,0,0.0
KSTL/train,read,height_m,4975.0,5000.0,0,0.0
KSTL/train,read,height_m,5000.0,5025.0,0,0.0
KSTL/train,read,height_m,5025.0,5050.0,0,0.0
KSTL/train,read,height_m,5050.0,5075.0,0,0.0
KSTL/train,read,height_m,5075.0,5100.0,0,0.0
KSTL/train,read,height_m,5100.0,5125.0,0,0.0
KSTL/train,read,height_m,5125.0,5150.0,0,0.0
KSTL/train,read,height_m,5150.0,5175.0,0,0.0
KSTL/train,read,height_m,5175.0,5200.0,0,0.0
KSTL/train,read,height_m,5200.0,5225.0,0,0.0
KSTL/train,read,height_m,5225.0,5250.0,0,0.0
KSTL/train,read,height_m,5250.0,5275.0,0,0.0
KSTL/train,read,height_m,5275.0,5300.0,0,0.0
KSTL/train,read,height_m,5300.0,5325.0,0,0.0
KSTL/train,read,height_m,5325.0,5350.0,0,0.0
KSTL/train,read,height_m,5350.0,5375.0,0,0.0
KSTL/train,read,height_m,5375.0,5400.0,0,0.0
KSTL/train,read,height_m,5400.0,5425.0,0,0.0
KSTL/train,read,height_m,5425.0,5450.0,0,0.0
KSTL/train,read,height_m,5450.0,5475.0,0,0.0
KSTL/train,read,height_m,5475.0,5500.0,0,0.0
KSTL/train,read,height_m,5500.0,5525.0,0,0.0
KSTL/train,read,height_m,5525.0,5550.0,0,0.0
KSTL/train,read,height_m,5550.0,5575.0,0,0.0
KSTL/train,read,height_m,5575.0,5600.0,0,0.0
KSTL/train,read,height_m,5600.0,5625.0,0,0.0
KSTL/train,read,height_m,5625.0,5650.0,0,0.0
KSTL/train,read,height_m,5650.0,5675.0,0,0.0
KSTL/train,read,height_m,5675.0,5700.0,0,0.0
KSTL/train,read,height_m,5700.0,5725.0,0,0.0
KSTL/train,read,height_m,5725.0,5750.0,0,0.0
KSTL/train,read,height_m,5750.0,5775.0,0,0.0
KSTL/train,read,height_m,5775.0,5800.0,0,0.0
KSTL/train,read,height_m,5800.0,5825.0,0,0.0
KSTL/train,read,height_m,5825.0,5850.0,0,0.0
KSTL/train,read,height_m,5850.0,5875.0,0,0.0
KSTL/train,read,height_m,5875.0,5900.0,0,0.0
KSTL/train,read,height_m,5900.0,5925.0,0,0.0
KSTL/train,read,height_m,5925.0,5950.0,0,0.0
KSTL/train,read,height_m,5950.0,5975.0,0,0.0
KSTL/train,read,height_m,5975.0,6000.0,0,0.0
KSTL/train,read,cross_m,-30000.0,-29900.0,0,0.0
KSTL/train,read,cross_m,-29900.0,-29800.0,0,0.0
KSTL/train,read,cross_m,-29800.0,-29700.0,0,0.0
KSTL/train,read,cross_m,-29700.0,-29600.0,0,0.0
KSTL/train,read,cross_m,-29600.0,-29500.0,0,0.0
KSTL/train,read,cross_m,-29500.0,-29400.0,0,0.0
KSTL/train,read,cross_m,-29400.0,-29300.0,0,0.0
KSTL/train,read,cross_m,-29300.0,-29200.0,0,0.0
KSTL/train,read,cross_m,-29200.0,-29100.0,0,0.0
KSTL/train,read,cross_m,-29100.0,-29000.0,0,0.0
KSTL/train,read,cross_m,-29000.0,-28900.0,0,0.0
KSTL/train,read,cross_m,-28900.0,-28800.0,0,0.0
KSTL/train,read,cross_m,-28800.0,-28700.0,0,0.0
KSTL/train,read,cross_m,-28700.0,-28600.0,0,0.0
KSTL/train,read,cross_m,-28600.0,-28500.0,0,0.0
KSTL/train,read,cross_m,-28500.0,-28400.0,0,0.0
KSTL/train,read,cross_m,-28400.0,-28300.0,0,0.0
KSTL/train,read,cross_m,-28300.0,-28200.0,0,0.0
KSTL/train,read,cross_m,-28200.0,-28100.0,0,0.0
KSTL/train,read,cross_m,-28100.0,-28000.0,0,0.0
KSTL/train,read,cross_m,-28000.0,-27900.0,0,0.0
KSTL/train,read,cross_m,-27900.0,-27800.0,0,0.0
KSTL/train,read,cross_m,-27800.0,-27700.0,0,0.0
KSTL/train,read,cross_m,-27700.0,-27600.0,0,0.0
KSTL/train,read,cross_m,-27600.0,-27500.0,0,0.0
KSTL/train,read,cross_m,-27500.0,-27400.0,0,0.0
KSTL/train,read,cross_m,-27400.0,-27300.0,0,0.0
KSTL/train,read,cross_m,-27300.0,-27200.0,0,0.0
KSTL/train,read,cross_m,-27200.0,-27100.0,0,0.0
KSTL/train,read,cross_m,-27100.0,-27000.0,0,0.0
KSTL/train,read,cross_m,-27000.0,-26900.0,0,0.0
KSTL/train,read,cross_m,-26900.0,-26800.0,0,0.0
KSTL/train,read,cross_m,-26800.0,-26700.0,0,0.0
KSTL/train,read,cross_m,-26700.0,-26600.0,0,0.0
KSTL/train,read,cross_m,-26600.0,-26500.0,0,0.0
KSTL/train,read,cross_m,-26500.0,-26400.0,0,0.0
KSTL/train,read,cross_m,-26400.0,-26300.0,0,0.0
KSTL/train,read,cross_m,-26300.0,-26200.0,0,0.0
KSTL/train,read,cross_m,-26200.0,-26100.0,0,0.0
KSTL/train,read,cross_m,-26100.0,-26000.0,0,0.0
KSTL/train,read,cross_m,-26000.0,-25900.0,0,0.0
KSTL/train,read,cross_m,-25900.0,-25800.0,0,0.0
KSTL/train,read,cross_m,-25800.0,-25700.0,0,0.0
KSTL/train,read,cross_m,-25700.0,-25600.0,0,0.0
KSTL/train,read,cross_m,-25600.0,-25500.0,0,0.0
KSTL/train,read,cross_m,-25500.0,-25400.0,1,0.004975124378109453
KSTL/train,read,cross_m,-25400.0,-25300.0,2,0.00861049519586105
KSTL/train,read,cross_m,-25300.0,-25200.0,3,0.013105205678922462
KSTL/train,read,cross_m,-25200.0,-25100.0,3,0.012829904478561471
KSTL/train,read,cross_m,-25100.0,-25000.0,3,0.013585619573970496
KSTL/train,read,cross_m,-25000.0,-24900.0,3,0.01403157636988854
KSTL/train,read,cross_m,-24900.0,-24800.0,6,0.02830286435450642
KSTL/train,read,cross_m,-24800.0,-24700.0,7,0.03484441847506256
KSTL/train,read,cross_m,-24700.0,-24600.0,8,0.03760653546238005
KSTL/train,read,cross_m,-24600.0,-24500.0,9,0.04240314618849586
KSTL/train,read,cross_m,-24500.0,-24400.0,15,0.07019698792179951
KSTL/train,read,cross_m,-24400.0,-24300.0,13,0.06135028911390744
KSTL/train,read,cross_m,-24300.0,-24200.0,18,0.0797975003843035
KSTL/train,read,cross_m,-24200.0,-24100.0,14,0.06647450902083718
KSTL/train,read,cross_m,-24100.0,-24000.0,21,0.09420901689670752
KSTL/train,read,cross_m,-24000.0,-23900.0,10,0.04479429816697167
KSTL/train,read,cross_m,-23900.0,-23800.0,20,0.08978455331767099
KSTL/train,read,cross_m,-23800.0,-23700.0,23,0.09739024295732945
KSTL/train,read,cross_m,-23700.0,-23600.0,37,0.14476974379186225
KSTL/train,read,cross_m,-23600.0,-23500.0,28,0.11592503759206396
KSTL/train,read,cross_m,-23500.0,-23400.0,22,0.09284321406754548
KSTL/train,read,cross_m,-23400.0,-23300.0,25,0.11172686622656003
KSTL/train,read,cross_m,-23300.0,-23200.0,25,0.10808760003210782
KSTL/train,read,cross_m,-23200.0,-23100.0,32,0.13998084354646823
KSTL/train,read,cross_m,-23100.0,-23000.0,17,0.07227947699867832
KSTL/train,read,cross_m,-23000.0,-22900.0,35,0.15041452987521198
KSTL/train,read,cross_m,-22900.0,-22800.0,21,0.09206212235262679
KSTL/train,read,cross_m,-22800.0,-22700.0,33,0.14378999123700487
KSTL/train,read,cross_m,-22700.0,-22600.0,27,0.1122946201378543
KSTL/train,read,cross_m,-22600.0,-22500.0,31,0.13714614478248954
KSTL/train,read,cross_m,-22500.0,-22400.0,28,0.11877306947053468
KSTL/train,read,cross_m,-22400.0,-22300.0,27,0.11479395805844739
KSTL/train,read,cross_m,-22300.0,-22200.0,39,0.17067111900222054
KSTL/train,read,cross_m,-22200.0,-22100.0,27,0.11209785874937106
KSTL/train,read,cross_m,-22100.0,-22000.0,35,0.1512187031788974
KSTL/train,read,cross_m,-22000.0,-21900.0,32,0.1373398327484554
KSTL/train,read,cross_m,-21900.0,-21800.0,37,0.15670153802372822
KSTL/train,read,cross_m,-21800.0,-21700.0,33,0.1450800066375928
KSTL/train,read,cross_m,-21700.0,-21600.0,40,0.16832502434175334
KSTL/train,read,cross_m,-21600.0,-21500.0,33,0.1425434979050335
KSTL/train,read,cross_m,-21500.0,-21400.0,38,0.16415558144830156
KSTL/train,read,cross_m,-21400.0,-21300.0,46,0.19671407058725654
KSTL/train,read,cross_m,-21300.0,-21200.0,33,0.14450875269364527
KSTL/train,read,cross_m,-21200.0,-21100.0,63,0.2534182031353849
KSTL/train,read,cross_m,-21100.0,-21000.0,81,0.31574144635681556
KSTL/train,read,cross_m,-21000.0,-20900.0,46,0.191763122028914
KSTL/train,read,cross_m,-20900.0,-20800.0,81,0.31163047247680886
KSTL/train,read,cross_m,-20800.0,-20700.0,61,0.24988587825924036
KSTL/train,read,cross_m,-20700.0,-20600.0,63,0.24831339617396075
KSTL/train,read,cross_m,-20600.0,-20500.0,85,0.3398256907953954
KSTL/train,read,cross_m,-20500.0,-20400.0,55,0.22335741255612085
KSTL/train,read,cross_m,-20400.0,-20300.0,84,0.32859561944693194
KSTL/train,read,cross_m,-20300.0,-20200.0,102,0.40419968449448174
KSTL/train,read,cross_m,-20200.0,-20100.0,78,0.3014876568496794
KSTL/train,read,cross_m,-20100.0,-20000.0,94,0.38011928722359567
KSTL/train,read,cross_m,-20000.0,-19900.0,121,0.4597936437880623
KSTL/train,read,cross_m,-19900.0,-19800.0,454,1.634376543489875
KSTL/train,read,cross_m,-19800.0,-19700.0,148,0.5545089068868307
KSTL/train,read,cross_m,-19700.0,-19600.0,352,1.2778014038788665
KSTL/train,read,cross_m,-19600.0,-19500.0,285,1.0346684943340936
KSTL/train,read,cross_m,-19500.0,-19400.0,208,0.7768896211921046
KSTL/train,read,cross_m,-19400.0,-19300.0,408,1.4731203803092185
KSTL/train,read,cross_m,-19300.0,-19200.0,184,0.6875043661405158
KSTL/train,read,cross_m,-19200.0,-19100.0,363,1.315928337295297
KSTL/train,read,cross_m,-19100.0,-19000.0,264,0.9742007205841823
KSTL/train,read,cross_m,-19000.0,-18900.0,257,0.9485054787733631
KSTL/train,read,cross_m,-18900.0,-18800.0,353,1.2813672237114417
KSTL/train,read,cross_m,-18800.0,-18700.0,247,0.9159515583426767
KSTL/train,read,cross_m,-18700.0,-18600.0,316,1.1415503921132775
KSTL/train,read,cross_m,-18600.0,-18500.0,272,1.0041919061965814
KSTL/train,read,cross_m,-18500.0,-18400.0,310,1.139708027531082
KSTL/train,read,cross_m,-18400.0,-18300.0,318,1.1593854082732165
KSTL/train,read,cross_m,-18300.0,-18200.0,282,1.0380457007833215
KSTL/train,read,cross_m,-18200.0,-18100.0,331,1.2015522227561277
KSTL/train,read,cross_m,-18100.0,-18000.0,267,0.9837485636046424
KSTL/train,read,cross_m,-18000.0,-17900.0,331,1.201041771340165
KSTL/train,read,cross_m,-17900.0,-17800.0,295,1.0909557089439659
KSTL/train,read,cross_m,-17800.0,-17700.0,299,1.091161445745982
KSTL/train,read,cross_m,-17700.0,-17600.0,297,1.0840378046473162
KSTL/train,read,cross_m,-17600.0,-17500.0,307,1.1305970579116575
